0.5155668539192682, 2.7657683282372174
1.8023062883690062, 3.4509291521486647
1.06455474175733, 3.1803609945720446
1.193498305245443, 1.39150607978383
1.346292872549717, 2.219832183744577
1.524627272511792, 1.5587297636824768
1.7812699992889147, 2.322732228780014
1.8556080968972957, 1.6475858636137382
2.197521865889213, 2.5199696603380026
1.9225390504633912, 2.054060300078219
2.422639787622366, 1.6073502571760416
1.969174429353623, 1.7241757330109744
2.7381841238237454, 3.5303041077058
2.4358541325938043, 3.5977387470667708
2.4986074569200505, 1.794247315650999
2.7739161866837327, 2.432565360639029
2.9712128753940603, 1.8025136884021897
3.190523596198061, 2.8178849937187413
3.010767024579867, 2.726658607693948
3.0282775130958313, 1.9897070326388393
3.1891903102704497, 2.1125767380122777
3.3021344426272248, 1.860022754746498
3.6728175590793817, 2.9513913579369033
3.3796724264618736, 2.8776162032757355
3.663217900400579, 2.8731719168503638
3.8049017516414234, 2.823929223257246
3.6798395316314685, 1.6660148379909456
4.346038066794662, 4.085039939320676
3.845018843774444, 4.045870961625068
4.739298158287706, 2.119628339140534
0.9651804972860227, 0.6113856692502786
3.508764132830833, 1.1671288724549056
0.3211145085211784, -0.09952238735215424
